link,judul,tanggal,portal
https://ceoworld.biz/2024/11/18/garuda-indonesia-appoints-new-ceo-amidst-financial-turbulence/,Garuda Indonesia Appoints New CEO Amidst Financial Turbulence,2024-11-18,CEOWORLD magazine
https://aviationweek.com/air-transport/airlines-lessors/garuda-indonesia-replaces-irfan-former-lion-air-ceo,Garuda Indonesia Replaces Irfan With Former Lion Air CEO,2024-11-18,Aviation Week Network
https://www.forbes.com/sites/yessarrosendar/2024/11/18/garuda-indonesia-replaces-ceo-in-latest-turnaround-effort/,Billionaire Chairul Tanjung-Backed Garuda Replaces CEO In Turnaround Effort,2024-11-18,Forbes
https://www.thejakartapost.com/business/2024/11/17/lion-air-executive-appointed-as-new-garuda-indonesia-ceo.html,Lion Air executive appointed as new Garuda Indonesia CEO,2024-11-17,The Jakarta Post
https://www.balidiscovery.com/wamildan-tsani-panjaitan-new-garuda-ceo/,Wamildan Tsani Panjaitan: New Garuda CEO,2024-11-16,Bali Discovery
https://www.reuters.com/business/aerospace-defense/state-carrier-garuda-indonesias-ceo-say-he-has-been-dismissed-2024-11-15/,State carrier Garuda Indonesia appoints new CEO,2024-11-15,Reuters
https://www.businesstimes.com.sg/international/asean/state-carrier-garuda-indonesia-appoints-new-ceo,State carrier Garuda Indonesia appoints new CEO,2024-11-15,The Business Times
https://www.travelandleisureasia.com/sea/news/singapore-airlines-and-garuda-indonesia-increase-daily-flight-frequency-between-jakarta-and-singapore/,"Garuda Indonesia And Singapore Airlines Expand Partnership, Offer More Flights",2024-11-15,Travel and Leisure Asia
https://www.socialexpat.net/garuda-indonesia-unveils-pikachu-themed-design-to-attract-foreign-tourists/,Garuda Indonesia Unveils Pikachu-Themed Design to Attract Foreign Tourists,2024-11-13,Social Expat
https://nowboarding.changiairport.com/travel-the-world/singapore-airlines-and-garuda-indonesia-increase-flights-between-changi-airport-and-jakarta.html,"Singapore Airlines and Garuda Indonesia increase flights between Changi Airport and Jakarta, deepen codeshare agreement",2024-11-13,Changi Airport
https://www.businesstraveller.com/business-travel/sia-garuda-to-offer-14-daily-services-on-singapore-jakarta/,SIA-Garuda to offer 14 daily services on Singapore-Jakarta,2024-11-12,Business Traveller
https://www.detik.com/bali/bisnis/d-7633975/bos-garuda-indonesia-beberkan-tiga-penyebab-tiket-pesawat-domestik-mahal,Bos Garuda Indonesia Beberkan Tiga Penyebab Tiket Pesawat Domestik Mahal,2024-11-12,detikcom
https://ekonomi.bisnis.com/read/20241112/98/1815287/bos-garuda-giaa-wanti-wanti-harga-tiket-pesawat-naik-lagi,Bos Garuda (GIAA) Wanti-Wanti Harga Tiket Pesawat Naik Lagi,2024-11-12,Bisnis.com
https://www.straitstimes.com/singapore/travellers-to-bali-jakarta-surabaya-to-get-more-flight-options-in-sia-garuda-tie-up,"Travellers to Bali, Jakarta, Surabaya to get more flight options in SIA-Garuda tie-up",2024-11-12,The Straits Times
https://economyclassandbeyond.boardingarea.com/2024/11/12/garuda-indonesia-and-singapore-airlines-increase-services-between-jakarta-and-singapore/,Garuda Indonesia and Singapore Airlines Increase Services Between Jakarta and Singapore,2024-11-12,BoardingArea
https://www.cnbcindonesia.com/market/20241111171022-17-587348/bos-garuda-beri-sinyal-tiket-pesawat-bakal-naik-sebentar-lagi,Bos Garuda Beri Sinyal Tiket Pesawat Bakal Naik Sebentar Lagi,2024-11-11,CNBC Indonesia
https://konstruksimedia.com/tampil-baru-pesawat-garuda-indonesia-dengan-design-pikachu-berkemeja-batik/,"Tampil Baru, Pesawat Garuda Indonesia dengan Design Pikachu Berkemeja Batik",2024-11-09,konstruksimedia.com
https://www.antaranews.com/berita/4450405/garuda-indonesia-perkuat-konektivitas-penerbangan-dari-dan-menuju-ikn,Garuda Indonesia perkuat konektivitas penerbangan dari dan menuju IKN,2024-11-07,ANTARA News
https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-harga-tiket-pesawat-garuda-ke-medan-rp21-juta,Kementerian Komunikasi dan Digital,2024-11-06,Komdigi
https://www.bloomberg.com/news/articles/2024-11-04/indonesia-weighs-switching-garuda-ceo-as-part-of-turnaround-plan,Indonesia Weighs Switching Garuda CEO as Part of Turnaround Plan,2024-11-04,Bloomberg.com
https://ekonomi.bisnis.com/read/20241103/98/1812780/dilema-garuda-indonesia-giaa-dirut-harga-tiket-pesawat-turun-kami-rugi,"Dilema Garuda Indonesia (GIAA), Dirut: Harga Tiket Pesawat Turun, Kami Rugi",2024-11-03,Bisnis.com
https://www.detik.com/sulsel/makassar/d-7618598/garuda-indonesia-buka-rute-baru-makassar-balikpapan-cek-jadwal-harganya,"Garuda Indonesia Buka Rute Baru Makassar-Balikpapan, Cek Jadwal-Harganya!",2024-11-02,detikcom
https://travel.kompas.com/read/2024/11/02/150300127/garuda-indonesia-buka-rute-dari-halim-perdanakusuma-ke-surabaya-medan-dan,"Garuda Indonesia Buka Rute dari Halim Perdanakusuma ke Surabaya, Medan, dan Padang",2024-11-02,Kompas.com
https://www.antaranews.com/berita/4437029/garuda-buka-penerbangan-via-halim-menuju-tiga-kota-di-indonesia,Garuda buka penerbangan via Halim menuju tiga kota di Indonesia,2024-11-01,ANTARA News
https://ekonomi.bisnis.com/read/20241101/98/1812529/garuda-indonesia-bakal-punya-4-pesawat-baru-akhir-tahun-ini,Garuda Indonesia Bakal Punya 4 Pesawat Baru Akhir Tahun Ini,2024-11-01,Bisnis.com
https://travel.detik.com/travel-news/d-7617629/garuda-indonesia-kembali-terbang-dari-halim-perdanakusuma-ini-3-rute-yang-dilayani,"Garuda Indonesia Kembali Terbang dari Halim Perdanakusuma, Ini 3 Rute yang Dilayani",2024-11-01,detikTravel
https://www.flightglobal.com/airlines/garuda-indonesia-nine-month-losses-widen/160553.article,Garuda Indonesia nine-month losses widen,2024-10-31,FlightGlobal
https://djsaviation.net/garuda-indonesia-cancels-a330neo-order/,Garuda Indonesia Cancels A330neo Order,2024-10-30,Dj's Aviation
https://nasional.kompas.com/read/2024/10/28/11354701/hukuman-emirsyah-satar-diperberat-jadi-10-tahun-bui-di-kasus-kedua-pengadaan?page=all,Hukuman Emirsyah Satar Diperberat Jadi 10 Tahun Bui di Kasus Kedua Pengadaan Pesawat Garuda,2024-10-28,Kompas.com
https://indonesiaexpat.id/featured/garuda-indonesia-implements-seat-selection-starting-26th-of-october/,Garuda Indonesia Implements ‘Seat Selection’ Starting 26th of October,2024-10-28,Indonesia Expat
https://simpleflying.com/vietnam-airlines-garuda-indonesia-expanding-partnership/,Vietnam Airlines And Garuda Indonesia Expanding Partnership,2024-10-27,Simple Flying
https://kumparan.com/jendela-dunia/ketentuan-pilih-kursi-pesawat-garuda-terbaru-yang-wajib-dipahami-penumpang-23n1cgsyURD,Ketentuan Pilih Kursi Pesawat Garuda Terbaru yang Wajib Dipahami Penumpang - kumparan.com,2024-10-26,Kumparan
https://www.kompas.id/artikel/garuda-indonesia-berlakukan-selection-seat-mulai-hari-ini,Garuda Indonesia Berlakukan ”Selection Seat” Mulai 26 Oktober 2024,2024-10-26,Kompas.id
https://www.merdeka.com/uang/berlaku-mulai-besok-pilih-kursi-pesawat-garuda-indonesia-kena-biaya-tambahan-222485-mvk.html,"Berlaku Mulai Besok, Pilih Kursi Pesawat Garuda Indonesia Kena Biaya Tambahan",2024-10-25,Merdeka.com
https://ekonomi.bisnis.com/read/20241025/98/1810641/garuda-giaa-buka-3-rute-penerbangan-dari-bandara-halim,Garuda (GIAA) Buka 3 Rute Penerbangan dari Bandara Halim,2024-10-25,Bisnis.com
https://tirto.id/aturan-baru-pilih-kursi-pesawat-garuda-harus-bayar-cek-harganya-g47i,"Aturan Baru Pilih Kursi Pesawat Garuda Kena Biaya, Cek Harganya",2024-10-25,Tirto.id
https://disway.id/read/830976/pilih-kursi-pesawat-garuda-indonesia-kena-biaya-tambahan-berlaku-26-oktober-2024-segini-besarannya,"Pilih Kursi Pesawat Garuda Indonesia Kena Biaya Tambahan Berlaku 26 Oktober 2024, Segini Besarannya - disway.id",2024-10-25,Disway
https://www.businesstraveller.com/business-travel/garuda-indonesia-and-vietnam-airlines-to-expand-partnership/,Garuda Indonesia and Vietnam Airlines to expand partnership,2024-10-25,Business Traveller
https://rmol.id/bisnis/read/2024/10/25/642226/mulai-besok-pilih-kursi-pesawat-garuda-kena-biaya-tambahan,"Mulai Besok, Pilih Kursi Pesawat Garuda Kena Biaya Tambahan",2024-10-25,Rmol.id
https://travel.kompas.com/read/2024/10/24/080700127/garuda-indonesia-kerja-sama-dengan-vietnam-airlines-perluas-jaringan,"Garuda Indonesia Kerja Sama dengan Vietnam Airlines, Perluas Jaringan Penerbangan",2024-10-24,Kompas.com
https://english.vov.vn/en/economy/vietnam-airlines-garuda-indonesia-co-operate-to-enhance-air-transport-services-post1130312.vov,"Vietnam Airlines, Garuda Indonesia co-operate to enhance air transport services",2024-10-23,VOV
https://indonesiabusinesspost.com/2987/Politics/garuda-indonesia-vietnam-airlines-agree-to-expand-network-in-se-asia,Garuda Indonesia - Vietnam Airlines agree to expand network in SE Asia,2024-10-23,Indonesia Business Post
https://www.cnbcindonesia.com/market/20241018161908-17-580883/okupansi-garuda-indonesia--giaa--lampaui-target,Okupansi Garuda Indonesia (GIAA) Lampaui Target,2024-10-18,CNBC Indonesia
https://kabar24.bisnis.com/read/20241015/621/1807786/cek-fakta-tiket-pesawat-garuda-rute-bali-turun-45,CEK FAKTA: Tiket Pesawat Garuda Rute Bali Turun 45%,2024-10-15,Bisnis.com
https://www.antaranews.com/berita/4397425/pemerintah-tiket-pesawat-garuda-indonesia-rute-bali-turun-45-persen,Pemerintah: Tiket pesawat Garuda Indonesia rute Bali turun 45 persen,2024-10-14,ANTARA News
https://www.aerotime.aero/articles/japan-airlines-and-garuda-indonesia-sign-commercial-cooperation-agreement,Japan Airlines and Garuda Indonesia sign commercial cooperation agreement,2024-10-04,AeroTime
https://economyclassandbeyond.boardingarea.com/2024/10/04/japan-airlines-and-garuda-indonesia-sign-a-joint-businesss-agreement/,Japan Airlines and Garuda Indonesia sign a Joint Business Agreement,2024-10-04,BoardingArea
https://ekonomi.bisnis.com/read/20241003/98/1804428/perbandingan-harga-tiket-pesawat-bbn-airlines-vs-garuda-indonesia-murah-mana,"Perbandingan Harga Tiket Pesawat BBN Airlines vs Garuda Indonesia, Murah Mana?",2024-10-03,Bisnis.com
https://press.jal.co.jp/en/release/202410/008366.html,Garuda Indonesia and Japan Airlines Expect Launching a Joint Business,2024-10-03,JAL
https://www.cnbcindonesia.com/market/20241001152839-17-576087/pendapatan-garuda-indonesia--giaa--naik-1827-tembus-us--162-m,"Pendapatan Garuda Indonesia (GIAA) Naik 18,27%, Tembus US$ 1,62 M",2024-10-01,CNBC Indonesia
https://www.flightglobal.com/airlines/garudas-half-year-loss-widens-as-expenses-creep-up/160141.article,Garuda’s half-year loss widens as expenses creep up,2024-09-30,FlightGlobal
https://www.timesaerospace.aero/news/maintenance/turkish-technic-to-provide-component-support-services-for-garuda-indonesia,Turkish Technic to provide component support services for Garuda Indonesia,2024-09-30,Aviation Week Network
https://www.ch-aviation.com/news/145101-garuda-indonesia-in-the-market-to-lease-more-narrowbodies,Garuda Indonesia in the market to lease more narrowbodies,2024-09-27,ch-aviation
https://www.aviationbusinessnews.com/mro/turkish-technic-to-provide-component-support-services-for-garuda-indonesia/,Turkish Technic to provide Component Support Services for Garuda Indonesia,2024-09-26,Aviation Business News
https://avitrader.com/2024/09/26/turkish-technic-and-garuda-indonesia-sign-multi-year-support-deal/,Turkish Technic and Garuda Indonesia sign multi-year support deal,2024-09-26,AviTrader Aviation News
https://industri.kontan.co.id/news/garuda-indonesia-buka-suara-soal-rencana-kemenparekraf-turunkan-harga-tiket-pesawat,Garuda Indonesia Buka Suara Soal Rencana Kemenparekraf Turunkan Harga Tiket Pesawat,2024-09-23,kontan.co.id
https://www.travelandtourworld.com/news/article/garuda-indonesia-launches-dynamic-new-aircraft-with-striking-motogp-livery-to-elevate-grand-prix-visibility/,Garuda Indonesia Launches Dynamic New Aircraft With Striking MotoGP Livery To Elevate Grand Prix Visibility,2024-09-12,Travel And Tour World
https://mediaindonesia.com/ekonomi/700571/garuda-indonesia-sediakan-14-pesawat-jumbo-jelang-gp-mandalika,Garuda Indonesia Sediakan 14 Pesawat Jumbo Jelang GP Mandalika,2024-09-12,Media Indonesia
https://www.antaranews.com/berita/4324939/garuda-indonesia-luncurkan-pesawat-khusus-motogp,Garuda Indonesia luncurkan pesawat khusus MotoGP,2024-09-11,ANTARA News
https://www.flightglobal.com/airlines/indonesia-airasia-in-final-stages-of-garuda-co-operation-eyes-fleet-expansion/159919.article,"Indonesia AirAsia ‘in final stages’ of Garuda co-operation, eyes fleet expansion | News",2024-09-10,FlightGlobal
https://www.kompas.com/food/read/2024/09/10/173400775/garuda-indonesia-sajikan-menu-khas-aceh-dan-sumatera-utara-pada-penerbangan,Garuda Indonesia Sajikan Menu Khas Aceh dan Sumatera Utara pada Penerbangan Tertentu,2024-09-10,Kompas.com
https://www.cnbcindonesia.com/news/20240909192450-8-570423/video-harga-tiket-pesawat-mahal-penumpang-garuda-malah-naik,"Video: Harga Tiket Pesawat Mahal, Penumpang Garuda Malah Naik",2024-09-09,CNBC Indonesia
https://www.cnbcindonesia.com/news/20240909184320-8-570415/video-dirut-garuda-blak-blakan-harga-tiket-pesawat-mahal,Video: Dirut Garuda Blak-blakan Harga Tiket Pesawat Mahal,2024-09-09,CNBC Indonesia
https://industri.kontan.co.id/news/paus-fransiskus-carter-pesawat-garuda-indonesia-giaa-menuju-papua-nugini,Paus Fransiskus Carter Pesawat Garuda Indonesia (GIAA) Menuju Papua Nugini,2024-09-06,kontan.co.id
https://www.merdeka.com/uang/lanjutkan-perjalanan-ke-papau-nugini-paus-fransiskus-naik-pesawat-garuda-indonesia-192681-mvk.html,"Lanjutkan Perjalanan ke Papau Nugini, Paus Fransiskus Naik Pesawat Garuda Indonesia",2024-09-06,Merdeka.com
https://kumparan.com/kumparanbisnis/paus-fransiskus-menuju-papua-nugini-gunakan-pesawat-garuda-indonesia-23TEmX2lACB,"Paus Fransiskus Menuju Papua Nugini, Gunakan Pesawat Garuda Indonesia - kumparan.com",2024-09-06,Kumparan
https://voi.id/en/economy/414336,President Director Of Garuda Indonesia Joins Pope Francis In Papua New Guinea,2024-09-06,VOI.ID
https://www.viva.co.id/berita/dunia/1749461-paus-fransiskus-gunakan-pesawat-garuda-indonesia-menuju-ke-papua-nugini,Paus Fransiskus Gunakan Pesawat Garuda Indonesia Menuju ke Papua Nugini,2024-09-06,VIVA.co.id
https://www.cnbcindonesia.com/market/20240906104132-17-569704/momen-paus-fransiskus-ke-papua-nugini-naik-pesawat-garuda,Momen Paus Fransiskus ke Papua Nugini Naik Pesawat Garuda,2024-09-06,CNBC Indonesia
https://aviationa2z.com/index.php/2024/08/28/garuda-indonesia-737-rejects-takeoff-amid-fuel-leak/,Garuda Indonesia 737 Rejects Takeoff Amid Fuel Leak at Jakarta Airport,2024-08-28,Aviation A2Z
https://www.aerotime.aero/articles/video-captures-garuda-indonesia-boeing-737-fuel-leak-as-it-departs-from-jakarta,Video captures Garuda Indonesia Boeing 737 fuel leak as it departs from Jakarta,2024-08-27,AeroTime
https://indonesiaexpat.id/news/jet-fuel-leak-from-plane-goes-viral-garuda-indonesia-responds/,"Jet Fuel Leak from Plane Goes Viral, Garuda Indonesia Responds",2024-08-26,Indonesia Expat
https://e.vnexpress.net/news/news/traffic/garuda-indonesia-flight-grounded-after-fuel-leak-4785602.html,Garuda Indonesia flight grounded after fuel leak,2024-08-25,VnExpress International
https://www.cnbcindonesia.com/market/20240824145007-17-566086/pesawat-gagal-terbang-imbas-tangki-bocor-ini-penjelasan-garuda,"Pesawat Gagal Terbang Imbas Tangki Bocor, Ini Penjelasan Garuda",2024-08-24,CNBC Indonesia
https://www.metrotvnews.com/read/Ky6CPo5g-garuda-indonesia-angkat-bicara-soal-avtur-bocor-di-pesawat-yang-dinaiki-kunto-aji,Garuda Indonesia Angkat Bicara soal Avtur Bocor di Pesawat yang Dinaiki Kunto Aji,2024-08-24,MetroTVNews.com
https://www.inilah.com/pesawat-garuda-apes-lagi-tangki-bahan-bakarnya-bocor-di-bandara-soetta,"Pesawat Garuda Apes Lagi, Tangki Bahan Bakarnya Bocor di Bandara Soetta",2024-08-24,Inilah.com
https://news.detik.com/berita/d-7506555/pesawat-tak-jadi-terbang-gara-gara-tangki-avtur-diduga-bocor-ini-kata-garuda,"Pesawat Tak Jadi Terbang gara-gara Tangki Avtur Diduga Bocor, Ini Kata Garuda",2024-08-24,detikNews
https://www.kompas.com/tren/read/2024/08/24/213000465/ramai-soal-tangki-pesawat-garuda-bocor-ini-penjelasan-maskapai,"Ramai soal Tangki Pesawat Garuda Bocor, Ini Penjelasan Maskapai - Kompas.com",2024-08-24,KOMPAS.com
https://www.cnnindonesia.com/ekonomi/20240824164025-92-1137068/135-penumpang-pesawat-tangki-bocor-garuda-sudah-diterbangkan-kembali,135 Penumpang Pesawat Tangki Bocor Garuda Sudah Diterbangkan Kembali,2024-08-24,CNN Indonesia
https://www.cnnindonesia.com/ekonomi/20240824130256-92-1137011/pesawat-garuda-gagal-terbang-imbas-tangki-bahan-bakar-bocor,Pesawat Garuda Gagal Terbang Imbas Tangki Bahan Bakar Bocor,2024-08-24,CNN Indonesia
https://www.traveldailymedia.com/plusgrade-expands-partnership-with-garuda-indonesia/,Plusgrade expands partnership with Garuda Indonesia,2024-08-23,Travel Daily Media
https://ekonomi.bisnis.com/read/20240820/98/1792646/bos-garuda-indonesia-giaa-blak-blakan-rencana-tambah-pesawat-di-2025,Bos Garuda Indonesia (GIAA) Blak-blakan Rencana Tambah Pesawat di 2025,2024-08-20,Bisnis.com
https://jatimtimes.com/baca/318753/20240817/052500/penumpang-garuda-indonesia-ngeluh-jadwal-penerbangan-dimajukan-begini-penjelasan-pengamat,"Penumpang Garuda Indonesia Ngeluh Jadwal Penerbangan Dimajukan, Begini Penjelasan Pengamat",2024-08-17,Jatimtimes
https://www.thejakartapost.com/business/2024/08/09/garuda-indonesia-to-introduce-in-flight-wi-fi.html,Garuda Indonesia to introduce in-flight Wi-Fi,2024-08-09,The Jakarta Post
https://www.medcom.id/teknologi/news-teknologi/zNARgeAb-konten-hiburan-di-penerbangan-garuda-indonesia-kini-bisa-diakses-wireless,Konten Hiburan di Penerbangan Garuda Indonesia Kini Bisa Diakses Wireless,2024-08-09,Medcom.id
https://www.waspada.id/sumut/pesawat-garuda-kempes-ban-di-knia/,Pesawat Garuda Kempes Ban Di KNIA,2024-08-07,Waspada.id
https://www.antaranews.com/berita/4228943/mantan-dirut-garuda-divonis-lima-tahun-penjara-kasus-pengadaan-pesawat,Mantan Dirut Garuda divonis lima tahun penjara kasus pengadaan pesawat,2024-07-31,ANTARA News
https://news.detik.com/berita/d-7466983/alasan-hakim-vonis-bebas-soetikno-di-kasus-korupsi-pengadaan-pesawat-garuda,Alasan Hakim Vonis Bebas Soetikno di Kasus Korupsi Pengadaan Pesawat Garuda,2024-07-31,detikNews
https://news.detik.com/berita/d-7466739/soetikno-soedarjo-divonis-bebas-di-kasus-korupsi-pengadaan-pesawat-garuda,Soetikno Soedarjo Divonis Bebas di Kasus Korupsi Pengadaan Pesawat Garuda,2024-07-31,detikNews
https://nasional.kompas.com/read/2024/07/31/15043421/emirsyah-satar-divonis-5-tahun-bui-dalam-kasus-kedua-pengadaan-pesawat,Emirsyah Satar Divonis 5 Tahun Bui dalam Kasus Kedua Pengadaan Pesawat Garuda,2024-07-31,Kompas.com
https://nasional.kompas.com/read/2024/07/31/17005051/divonis-bebas-dari-kasus-pengadaan-pesawat-garuda-soetikno-soedarjo-terima?page=all,"Divonis Bebas dari Kasus Pengadaan Pesawat Garuda, Soetikno Soedarjo: Terima Kasih, Tuhan",2024-07-31,Kompas.com
https://nasional.kompas.com/read/2024/07/31/16491971/soetikno-soedarjo-divonis-bebas-dari-kasus-pengadaan-pesawat-garuda?page=all,Soetikno Soedarjo Divonis Bebas dari Kasus Pengadaan Pesawat Garuda,2024-07-31,KOMPAS.com
