link,judul,tanggal,portal,tag
https://finance.detik.com/berita-ekonomi-bisnis/d-7715044/bos-garuda-buka-suara-soal-rencana-beli-pesawat-buatan-china,Bos Garuda Buka Suara soal Rencana Beli Pesawat Buatan China,2025-01-02 00:00:00,detikFinance,Lainnya
https://ekonomi.bisnis.com/read/20250102/98/1828316/garuda-giaa-pastikan-perawatan-pesawat-boeing-737-800,Garuda (GIAA) Pastikan Perawatan Pesawat Boeing 737-800,2025-01-02 00:00:00,Bisnis.com,Lainnya
https://www.merdeka.com/uang/garuda-indonesia-datangkan-dua-pesawat-baru-dari-boeing-pelita-air-lebih-pilih-airbus-270788-mvk.html,"Garuda Indonesia Datangkan Dua Pesawat Baru dari Boeing, Pelita Air Lebih Pilih Airbus",2025-01-02 00:00:00,Merdeka.com,Lainnya
https://www.detik.com/bali/wisata/d-7712979/pesawat-garuda-dari-australia-angkut-turis-pertama-ke-bali-pada-2025,Pesawat Garuda dari Australia Angkut Turis Pertama ke Bali pada 2025,2025-01-01 00:00:00,Detikcom,Lainnya
https://tirto.id/cara-pilih-kursi-garuda-terbaru-dan-besaran-tarifnya-g65a,Cara Pilih Kursi Garuda Terbaru dan Besaran Tarifnya,2024-12-31 00:00:00,Tirto.id,Lainnya
https://www.cnnindonesia.com/ekonomi/20241230203623-92-1182424/penumpang-garuda-melonjak-24-persen-selama-periode-nataru,Penumpang Garuda Melonjak 24 Persen Selama Periode Nataru,2024-12-31 00:00:00,CNN Indonesia,Lainnya
https://www.antaranews.com/berita/4556114/garuda-indonesia-pastikan-seluruh-armada-pesawat-layak-terbang,Garuda Indonesia pastikan seluruh armada pesawat layak terbang,2024-12-30 00:00:00,ANTARA News,Lainnya
https://mediaasuransinews.co.id/gallery-photo/berita-foto/penjualan-tiket-pesawat-garuda-naik/,Penjualan Tiket Pesawat Garuda Naik,2024-12-27 00:00:00,Media Asuransi News,Lainnya
https://papua.tribunnews.com/2024/12/19/harga-tiket-pesawat-garuda-indonesia-di-momen-natal-dan-tahun-baru-turun-10-persen,Harga Tiket Pesawat Garuda Indonesia di Momen Natal dan Tahun Baru Turun 10 Persen,2024-12-19 00:00:00,Tribun-papua.com,Lainnya
https://www.antaranews.com/berita/4538478/garuda-indonesia-tambah-pesawat-dukung-operasional-di-liburan,Garuda Indonesia tambah pesawat dukung operasional di liburan,2024-12-19 00:00:00,ANTARA News,Rute/Operasional
https://asianaviation.com/garuda-indonesia-taps-sabre-tech/,Garuda Indonesia taps Sabre tech,2024-12-19 00:00:00,Asian Aviation,Lainnya
https://travel.detik.com/travel-news/d-7694574/siap-siap-libur-nataru-garuda-indonesia-tambah-4-pesawat-baru,"Siap-siap Libur Nataru, Garuda Indonesia Tambah 4 Pesawat Baru",2024-12-19 00:00:00,detikTravel,Lainnya
https://industri.kontan.co.id/news/penurunan-harga-tiket-pesawat-buat-garuda-indonesia-makin-rugi-ini-kata-erick-thohir,"Penurunan Harga Tiket Pesawat Buat Garuda Indonesia Makin Rugi, Ini Kata Erick Thohir",2024-12-14 00:00:00,kontan.co.id,Keuangan
https://industri.kontan.co.id/news/penurunan-tarif-tiket-pesawat-buat-garuda-indonesia-makin-rugi-ini-kata-erick-thohir,"Penurunan Tarif Tiket Pesawat Buat Garuda Indonesia Makin Rugi, Ini Kata Erick Thohir",2024-12-13 00:00:00,kontan.co.id,Keuangan
https://goodstats.id/infographic/rencana-garuda-indonesia-tambah-20-armada-pesawat-di-2025-UtRN2,Rencana Garuda Indonesia Tambah 20 Armada Pesawat di 2025,2024-12-12 00:00:00,GoodStats,Lainnya
https://bisnis.espos.id/nataru-garuda-indonesia-group-sediakan-14-juta-kursi-penerbangan-2034649,"Nataru, Garuda Indonesia Group Sediakan 1,4 Juta Kursi Penerbangan",2024-12-07 00:00:00,Espos Indonesia,Rute/Operasional
https://www.cnnindonesia.com/ekonomi/20241206170651-92-1174596/maskapai-garuda-bakal-tambah-20-pesawat-tahun-depan,Maskapai Garuda Bakal Tambah 20 Pesawat Tahun Depan,2024-12-06 00:00:00,CNN Indonesia,Lainnya
https://www.cnbcindonesia.com/market/20241206155444-17-593981/garuda-group-layani-146-rute-ini-wilayah-terpadat-penerbangan-nataru,"Garuda Group Layani 146 Rute, Ini Wilayah Terpadat Penerbangan Nataru",2024-12-06 00:00:00,CNBC Indonesia,Rute/Operasional
https://www.idntimes.com/business/economy/garuda-indonesia-targetkan-tambah-20-pesawat-baru-di-2025-00-3m8tp-zbgrq4,Garuda Indonesia Targetkan Tambah 20 Pesawat Baru di 2025,2024-12-06 00:00:00,IDN Times,Lainnya
https://www.merdeka.com/uang/garuda-indonesia-mau-tambah-20-pesawat-di-2025-dari-mana-uangnya-252487-mvk.html,"Garuda Indonesia Mau Tambah 20 Pesawat di 2025, dari Mana Uangnya?",2024-12-06 00:00:00,Merdeka.com,Lainnya
https://www.antaranews.com/berita/4516045/garuda-indonesia-akan-tambah-15-20-pesawat-pada-tahun-2025,Garuda Indonesia akan tambah 15-20 pesawat pada tahun 2025,2024-12-06 00:00:00,ANTARA News,Lainnya
https://industri.kontan.co.id/news/garuda-indonesia-giaa-bakal-tambah-15-hingga-20-pesawat-di-tahun-2025,Garuda Indonesia (GIAA) Bakal Tambah 15 Hingga 20 Pesawat di Tahun 2025,2024-12-06 00:00:00,kontan.co.id,Lainnya
https://voi.id/en/economy/440560,Garuda Indonesia And Citilink Prepare 1.4 Million Seats In The Nataru Holiday Period,2024-12-06 00:00:00,VOI.ID,Lainnya
https://mediakonsumen.com/2024/12/05/surat-pembaca/penambahan-tiket-pesawat-garuda-untuk-bayi-yang-sangat-sulit,Penambahan Tiket Pesawat Garuda untuk Bayi yang Sangat Sulit,2024-12-05 00:00:00,Media Konsumen,Lainnya
https://www.rmolsumsel.id/jelang-libur-nataru-harga-tiket-pesawat-garuda-indonesia-turun-10-persen,"Jelang Libur Nataru, Harga Tiket Pesawat Garuda Indonesia Turun 10 Persen",2024-12-02 00:00:00,rmolsumsel,Lainnya
https://travel.kompas.com/read/2024/11/30/141150927/3-tips-dapat-tiket-pesawat-murah-di-garuda-indonesia-travel-festival-2024,3 Tips Dapat Tiket Pesawat Murah di Garuda Indonesia Travel Festival 2024,2024-11-30 00:00:00,Kompas.com,Lainnya
https://travel.kompas.com/read/2024/11/29/180525627/promo-tiket-pesawat-domestik-di-garuda-indonesia-travel-festival-2024-ke-bali,"Promo Tiket Pesawat Domestik di Garuda Indonesia Travel Festival 2024, ke Bali PP Rp 1,8 jutaan",2024-11-29 00:00:00,Kompas.com,Lainnya
https://www.suara.com/bisnis/2024/11/29/154317/dirut-baru-garuda-langsung-manut-prabowo-harga-tiket-pesawat-resmi-turun,Dirut Baru Garuda Langsung Manut Prabowo! Harga Tiket Pesawat Resmi Turun,2024-11-29 00:00:00,Suara.com,Lainnya
https://www.law-justice.co/artikel/178117/tiket-pesawat-garuda-indonesia-turun-ini-syarat-dan-ketentuannya/,"Tiket Pesawat Garuda Indonesia Turun, Ini Syarat dan Ketentuannya",2024-11-29 00:00:00,law-justice.co,Lainnya
https://ekonomi.bisnis.com/read/20241128/98/1820042/garuda-indonesia-giaa-turunkan-harga-tiket-pesawat-10-saat-nataru,Garuda Indonesia (GIAA) Turunkan Harga Tiket Pesawat 10% saat Nataru,2024-11-28 00:00:00,Bisnis.com,Lainnya
https://ekonomi.bisnis.com/read/20241122/98/1818098/garuda-tebar-diskon-tiket-pesawat-domestik-internasional-cek-rutenya,"Garuda Tebar Diskon Tiket Pesawat Domestik & Internasional, Cek Rutenya!",2024-11-22 00:00:00,Bisnis.com,Rute/Operasional
https://ekonomi.bisnis.com/read/20241121/98/1818083/mau-tambah-pesawat-baru-bos-garuda-giaa-bertemu-airbus,"Mau Tambah Pesawat Baru, Bos Garuda (GIAA) Bertemu Airbus",2024-11-21 00:00:00,Bisnis.com,Lainnya
https://www.merdeka.com/uang/hore-harga-tiket-pesawat-garuda-indonesia-segera-turun-240313-mvk.html,"Hore, Harga Tiket Pesawat Garuda Indonesia Segera Turun",2024-11-20 00:00:00,Merdeka.com,Lainnya
https://ekbis.sindonews.com/read/1491203/34/bos-garuda-beri-sinyal-turunkan-harga-tiket-pesawat-jelang-nataru-1732072292,Bos Garuda Beri Sinyal Turunkan Harga Tiket Pesawat Jelang Nataru,2024-11-20 00:00:00,SINDOnews Ekbis,Lainnya
https://www.cnbcindonesia.com/market/20241119181042-17-589479/bocoran-bos-garuda-soal-harga-tiket-pesawat-turun-ini-katanya,"Bocoran Bos Garuda Soal Harga Tiket Pesawat Turun, Ini Katanya",2024-11-19 00:00:00,CNBC Indonesia,Lainnya
https://www.forbes.com/sites/yessarrosendar/2024/11/18/garuda-indonesia-replaces-ceo-in-latest-turnaround-effort/,Billionaire Chairul Tanjung-Backed Garuda Replaces CEO In Turnaround Effort,2024-11-18 00:00:00,Forbes,Manajemen
https://www.balidiscovery.com/wamildan-tsani-panjaitan-new-garuda-ceo/,Wamildan Tsani Panjaitan: New Garuda CEO,2024-11-16 00:00:00,Bali Discovery,Manajemen
https://www.businesstraveller.com/business-travel/sia-garuda-to-offer-14-daily-services-on-singapore-jakarta/,SIA-Garuda to offer 14 daily services on Singapore-Jakarta,2024-11-12 00:00:00,Business Traveller,Lainnya
https://www.detik.com/bali/bisnis/d-7633975/bos-garuda-indonesia-beberkan-tiga-penyebab-tiket-pesawat-domestik-mahal,Bos Garuda Indonesia Beberkan Tiga Penyebab Tiket Pesawat Domestik Mahal,2024-11-12 00:00:00,detikcom,Lainnya
https://ekonomi.bisnis.com/read/20241112/98/1815287/bos-garuda-giaa-wanti-wanti-harga-tiket-pesawat-naik-lagi,Bos Garuda (GIAA) Wanti-Wanti Harga Tiket Pesawat Naik Lagi,2024-11-12 00:00:00,Bisnis.com,Lainnya
https://www.straitstimes.com/singapore/travellers-to-bali-jakarta-surabaya-to-get-more-flight-options-in-sia-garuda-tie-up,"Travellers to Bali, Jakarta, Surabaya to get more flight options in SIA-Garuda tie-up",2024-11-12 00:00:00,The Straits Times,Lainnya
https://www.cnbcindonesia.com/market/20241111171022-17-587348/bos-garuda-beri-sinyal-tiket-pesawat-bakal-naik-sebentar-lagi,Bos Garuda Beri Sinyal Tiket Pesawat Bakal Naik Sebentar Lagi,2024-11-11 00:00:00,CNBC Indonesia,Lainnya
https://konstruksimedia.com/tampil-baru-pesawat-garuda-indonesia-dengan-design-pikachu-berkemeja-batik/,"Tampil Baru, Pesawat Garuda Indonesia dengan Design Pikachu Berkemeja Batik",2024-11-09 00:00:00,konstruksimedia.com,Lainnya
https://www.antaranews.com/berita/4450405/garuda-indonesia-perkuat-konektivitas-penerbangan-dari-dan-menuju-ikn,Garuda Indonesia perkuat konektivitas penerbangan dari dan menuju IKN,2024-11-07 00:00:00,ANTARA News,Rute/Operasional
https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-harga-tiket-pesawat-garuda-ke-medan-rp21-juta,Kementerian Komunikasi dan Digital,2024-11-06 00:00:00,Komdigi,Lainnya
https://ekonomi.bisnis.com/read/20241103/98/1812780/dilema-garuda-indonesia-giaa-dirut-harga-tiket-pesawat-turun-kami-rugi,"Dilema Garuda Indonesia (GIAA), Dirut: Harga Tiket Pesawat Turun, Kami Rugi",2024-11-03 00:00:00,Bisnis.com,Keuangan
https://www.detik.com/sulsel/makassar/d-7618598/garuda-indonesia-buka-rute-baru-makassar-balikpapan-cek-jadwal-harganya,"Garuda Indonesia Buka Rute Baru Makassar-Balikpapan, Cek Jadwal-Harganya!",2024-11-02 00:00:00,detikcom,Rute/Operasional
https://travel.kompas.com/read/2024/11/02/150300127/garuda-indonesia-buka-rute-dari-halim-perdanakusuma-ke-surabaya-medan-dan,"Garuda Indonesia Buka Rute dari Halim Perdanakusuma ke Surabaya, Medan, dan Padang",2024-11-02 00:00:00,Kompas.com,Rute/Operasional
https://www.antaranews.com/berita/4437029/garuda-buka-penerbangan-via-halim-menuju-tiga-kota-di-indonesia,Garuda buka penerbangan via Halim menuju tiga kota di Indonesia,2024-11-01 00:00:00,ANTARA News,Rute/Operasional
https://ekonomi.bisnis.com/read/20241101/98/1812529/garuda-indonesia-bakal-punya-4-pesawat-baru-akhir-tahun-ini,Garuda Indonesia Bakal Punya 4 Pesawat Baru Akhir Tahun Ini,2024-11-01 00:00:00,Bisnis.com,Lainnya
https://travel.detik.com/travel-news/d-7617629/garuda-indonesia-kembali-terbang-dari-halim-perdanakusuma-ini-3-rute-yang-dilayani,"Garuda Indonesia Kembali Terbang dari Halim Perdanakusuma, Ini 3 Rute yang Dilayani",2024-11-01 00:00:00,detikTravel,Rute/Operasional
https://djsaviation.net/garuda-indonesia-cancels-a330neo-order/,Garuda Indonesia Cancels A330neo Order,2024-10-30 00:00:00,Dj's Aviation,Lainnya
https://nasional.kompas.com/read/2024/10/28/11354701/hukuman-emirsyah-satar-diperberat-jadi-10-tahun-bui-di-kasus-kedua-pengadaan?page=all,Hukuman Emirsyah Satar Diperberat Jadi 10 Tahun Bui di Kasus Kedua Pengadaan Pesawat Garuda,2024-10-28 00:00:00,Kompas.com,Hukum/Regulasi
https://kumparan.com/jendela-dunia/ketentuan-pilih-kursi-pesawat-garuda-terbaru-yang-wajib-dipahami-penumpang-23n1cgsyURD,Ketentuan Pilih Kursi Pesawat Garuda Terbaru yang Wajib Dipahami Penumpang - kumparan.com,2024-10-26 00:00:00,Kumparan,Lainnya
https://www.kompas.id/artikel/garuda-indonesia-berlakukan-selection-seat-mulai-hari-ini,Garuda Indonesia Berlakukan ”Selection Seat” Mulai 26 Oktober 2024,2024-10-26 00:00:00,Kompas.id,Lainnya
https://www.merdeka.com/uang/berlaku-mulai-besok-pilih-kursi-pesawat-garuda-indonesia-kena-biaya-tambahan-222485-mvk.html,"Berlaku Mulai Besok, Pilih Kursi Pesawat Garuda Indonesia Kena Biaya Tambahan",2024-10-25 00:00:00,Merdeka.com,Lainnya
https://ekonomi.bisnis.com/read/20241025/98/1810641/garuda-giaa-buka-3-rute-penerbangan-dari-bandara-halim,Garuda (GIAA) Buka 3 Rute Penerbangan dari Bandara Halim,2024-10-25 00:00:00,Bisnis.com,Rute/Operasional
https://tirto.id/aturan-baru-pilih-kursi-pesawat-garuda-harus-bayar-cek-harganya-g47i,"Aturan Baru Pilih Kursi Pesawat Garuda Kena Biaya, Cek Harganya",2024-10-25 00:00:00,Tirto.id,Lainnya
https://disway.id/read/830976/pilih-kursi-pesawat-garuda-indonesia-kena-biaya-tambahan-berlaku-26-oktober-2024-segini-besarannya,"Pilih Kursi Pesawat Garuda Indonesia Kena Biaya Tambahan Berlaku 26 Oktober 2024, Segini Besarannya - disway.id",2024-10-25 00:00:00,Disway,Lainnya
https://rmol.id/bisnis/read/2024/10/25/642226/mulai-besok-pilih-kursi-pesawat-garuda-kena-biaya-tambahan,"Mulai Besok, Pilih Kursi Pesawat Garuda Kena Biaya Tambahan",2024-10-25 00:00:00,Rmol.id,Lainnya
https://travel.kompas.com/read/2024/10/24/080700127/garuda-indonesia-kerja-sama-dengan-vietnam-airlines-perluas-jaringan,"Garuda Indonesia Kerja Sama dengan Vietnam Airlines, Perluas Jaringan Penerbangan",2024-10-24 00:00:00,Kompas.com,Rute/Operasional
https://www.cnbcindonesia.com/market/20241018161908-17-580883/okupansi-garuda-indonesia--giaa--lampaui-target,Okupansi Garuda Indonesia (GIAA) Lampaui Target,2024-10-18 00:00:00,CNBC Indonesia,Lainnya
https://kabar24.bisnis.com/read/20241015/621/1807786/cek-fakta-tiket-pesawat-garuda-rute-bali-turun-45,CEK FAKTA: Tiket Pesawat Garuda Rute Bali Turun 45%,2024-10-15 00:00:00,Bisnis.com,Rute/Operasional
https://www.antaranews.com/berita/4397425/pemerintah-tiket-pesawat-garuda-indonesia-rute-bali-turun-45-persen,Pemerintah: Tiket pesawat Garuda Indonesia rute Bali turun 45 persen,2024-10-14 00:00:00,ANTARA News,Rute/Operasional
https://ekonomi.bisnis.com/read/20241003/98/1804428/perbandingan-harga-tiket-pesawat-bbn-airlines-vs-garuda-indonesia-murah-mana,"Perbandingan Harga Tiket Pesawat BBN Airlines vs Garuda Indonesia, Murah Mana?",2024-10-03 00:00:00,Bisnis.com,Lainnya
https://www.cnbcindonesia.com/market/20241001152839-17-576087/pendapatan-garuda-indonesia--giaa--naik-1827-tembus-us--162-m,"Pendapatan Garuda Indonesia (GIAA) Naik 18,27%, Tembus US$ 1,62 M",2024-10-01 00:00:00,CNBC Indonesia,Keuangan
https://industri.kontan.co.id/news/garuda-indonesia-buka-suara-soal-rencana-kemenparekraf-turunkan-harga-tiket-pesawat,Garuda Indonesia Buka Suara Soal Rencana Kemenparekraf Turunkan Harga Tiket Pesawat,2024-09-23 00:00:00,kontan.co.id,Lainnya
https://mediaindonesia.com/ekonomi/700571/garuda-indonesia-sediakan-14-pesawat-jumbo-jelang-gp-mandalika,Garuda Indonesia Sediakan 14 Pesawat Jumbo Jelang GP Mandalika,2024-09-12 00:00:00,Media Indonesia,Lainnya
https://www.antaranews.com/berita/4324939/garuda-indonesia-luncurkan-pesawat-khusus-motogp,Garuda Indonesia luncurkan pesawat khusus MotoGP,2024-09-11 00:00:00,ANTARA News,Lainnya
https://www.kompas.com/food/read/2024/09/10/173400775/garuda-indonesia-sajikan-menu-khas-aceh-dan-sumatera-utara-pada-penerbangan,Garuda Indonesia Sajikan Menu Khas Aceh dan Sumatera Utara pada Penerbangan Tertentu,2024-09-10 00:00:00,Kompas.com,Rute/Operasional
https://www.cnbcindonesia.com/news/20240909192450-8-570423/video-harga-tiket-pesawat-mahal-penumpang-garuda-malah-naik,"Video: Harga Tiket Pesawat Mahal, Penumpang Garuda Malah Naik",2024-09-09 00:00:00,CNBC Indonesia,Lainnya
https://www.cnbcindonesia.com/news/20240909184320-8-570415/video-dirut-garuda-blak-blakan-harga-tiket-pesawat-mahal,Video: Dirut Garuda Blak-blakan Harga Tiket Pesawat Mahal,2024-09-09 00:00:00,CNBC Indonesia,Lainnya
https://industri.kontan.co.id/news/paus-fransiskus-carter-pesawat-garuda-indonesia-giaa-menuju-papua-nugini,Paus Fransiskus Carter Pesawat Garuda Indonesia (GIAA) Menuju Papua Nugini,2024-09-06 00:00:00,kontan.co.id,Lainnya
https://www.merdeka.com/uang/lanjutkan-perjalanan-ke-papau-nugini-paus-fransiskus-naik-pesawat-garuda-indonesia-192681-mvk.html,"Lanjutkan Perjalanan ke Papau Nugini, Paus Fransiskus Naik Pesawat Garuda Indonesia",2024-09-06 00:00:00,Merdeka.com,Lainnya
https://kumparan.com/kumparanbisnis/paus-fransiskus-menuju-papua-nugini-gunakan-pesawat-garuda-indonesia-23TEmX2lACB,"Paus Fransiskus Menuju Papua Nugini, Gunakan Pesawat Garuda Indonesia - kumparan.com",2024-09-06 00:00:00,Kumparan,Lainnya
https://www.viva.co.id/berita/dunia/1749461-paus-fransiskus-gunakan-pesawat-garuda-indonesia-menuju-ke-papua-nugini,Paus Fransiskus Gunakan Pesawat Garuda Indonesia Menuju ke Papua Nugini,2024-09-06 00:00:00,VIVA.co.id,Lainnya
https://www.cnbcindonesia.com/market/20240906104132-17-569704/momen-paus-fransiskus-ke-papua-nugini-naik-pesawat-garuda,Momen Paus Fransiskus ke Papua Nugini Naik Pesawat Garuda,2024-09-06 00:00:00,CNBC Indonesia,Lainnya
https://www.cnbcindonesia.com/market/20240824145007-17-566086/pesawat-gagal-terbang-imbas-tangki-bocor-ini-penjelasan-garuda,"Pesawat Gagal Terbang Imbas Tangki Bocor, Ini Penjelasan Garuda",2024-08-24 00:00:00,CNBC Indonesia,Lainnya
https://www.metrotvnews.com/read/Ky6CPo5g-garuda-indonesia-angkat-bicara-soal-avtur-bocor-di-pesawat-yang-dinaiki-kunto-aji,Garuda Indonesia Angkat Bicara soal Avtur Bocor di Pesawat yang Dinaiki Kunto Aji,2024-08-24 00:00:00,MetroTVNews.com,Lainnya
https://www.inilah.com/pesawat-garuda-apes-lagi-tangki-bahan-bakarnya-bocor-di-bandara-soetta,"Pesawat Garuda Apes Lagi, Tangki Bahan Bakarnya Bocor di Bandara Soetta",2024-08-24 00:00:00,Inilah.com,Lainnya
https://news.detik.com/berita/d-7506555/pesawat-tak-jadi-terbang-gara-gara-tangki-avtur-diduga-bocor-ini-kata-garuda,"Pesawat Tak Jadi Terbang gara-gara Tangki Avtur Diduga Bocor, Ini Kata Garuda",2024-08-24 00:00:00,detikNews,Lainnya
https://www.kompas.com/tren/read/2024/08/24/213000465/ramai-soal-tangki-pesawat-garuda-bocor-ini-penjelasan-maskapai,"Ramai soal Tangki Pesawat Garuda Bocor, Ini Penjelasan Maskapai - Kompas.com",2024-08-24 00:00:00,KOMPAS.com,Lainnya
https://www.cnnindonesia.com/ekonomi/20240824164025-92-1137068/135-penumpang-pesawat-tangki-bocor-garuda-sudah-diterbangkan-kembali,135 Penumpang Pesawat Tangki Bocor Garuda Sudah Diterbangkan Kembali,2024-08-24 00:00:00,CNN Indonesia,Lainnya
https://www.cnnindonesia.com/ekonomi/20240824130256-92-1137011/pesawat-garuda-gagal-terbang-imbas-tangki-bahan-bakar-bocor,Pesawat Garuda Gagal Terbang Imbas Tangki Bahan Bakar Bocor,2024-08-24 00:00:00,CNN Indonesia,Lainnya
https://ekonomi.bisnis.com/read/20240820/98/1792646/bos-garuda-indonesia-giaa-blak-blakan-rencana-tambah-pesawat-di-2025,Bos Garuda Indonesia (GIAA) Blak-blakan Rencana Tambah Pesawat di 2025,2024-08-20 00:00:00,Bisnis.com,Lainnya
https://jatimtimes.com/baca/318753/20240817/052500/penumpang-garuda-indonesia-ngeluh-jadwal-penerbangan-dimajukan-begini-penjelasan-pengamat,"Penumpang Garuda Indonesia Ngeluh Jadwal Penerbangan Dimajukan, Begini Penjelasan Pengamat",2024-08-17 00:00:00,Jatimtimes,Rute/Operasional
https://www.medcom.id/teknologi/news-teknologi/zNARgeAb-konten-hiburan-di-penerbangan-garuda-indonesia-kini-bisa-diakses-wireless,Konten Hiburan di Penerbangan Garuda Indonesia Kini Bisa Diakses Wireless,2024-08-09 00:00:00,Medcom.id,Rute/Operasional
https://www.waspada.id/sumut/pesawat-garuda-kempes-ban-di-knia/,Pesawat Garuda Kempes Ban Di KNIA,2024-08-07 00:00:00,Waspada.id,Lainnya
https://www.antaranews.com/berita/4228943/mantan-dirut-garuda-divonis-lima-tahun-penjara-kasus-pengadaan-pesawat,Mantan Dirut Garuda divonis lima tahun penjara kasus pengadaan pesawat,2024-07-31 00:00:00,ANTARA News,Hukum/Regulasi
https://news.detik.com/berita/d-7466983/alasan-hakim-vonis-bebas-soetikno-di-kasus-korupsi-pengadaan-pesawat-garuda,Alasan Hakim Vonis Bebas Soetikno di Kasus Korupsi Pengadaan Pesawat Garuda,2024-07-31 00:00:00,detikNews,Manajemen
https://news.detik.com/berita/d-7466739/soetikno-soedarjo-divonis-bebas-di-kasus-korupsi-pengadaan-pesawat-garuda,Soetikno Soedarjo Divonis Bebas di Kasus Korupsi Pengadaan Pesawat Garuda,2024-07-31 00:00:00,detikNews,Manajemen
https://nasional.kompas.com/read/2024/07/31/15043421/emirsyah-satar-divonis-5-tahun-bui-dalam-kasus-kedua-pengadaan-pesawat,Emirsyah Satar Divonis 5 Tahun Bui dalam Kasus Kedua Pengadaan Pesawat Garuda,2024-07-31 00:00:00,Kompas.com,Hukum/Regulasi
https://nasional.kompas.com/read/2024/07/31/17005051/divonis-bebas-dari-kasus-pengadaan-pesawat-garuda-soetikno-soedarjo-terima?page=all,"Divonis Bebas dari Kasus Pengadaan Pesawat Garuda, Soetikno Soedarjo: Terima Kasih, Tuhan",2024-07-31 00:00:00,Kompas.com,Hukum/Regulasi
https://nasional.kompas.com/read/2024/07/31/16491971/soetikno-soedarjo-divonis-bebas-dari-kasus-pengadaan-pesawat-garuda?page=all,Soetikno Soedarjo Divonis Bebas dari Kasus Pengadaan Pesawat Garuda,2024-07-31 00:00:00,KOMPAS.com,Hukum/Regulasi
https://www.cnnindonesia.com/ekonomi/20240727154343-94-1126208/foto-wajah-baru-pesawat-garuda-indonesia-berlogo-ikn,FOTO: Wajah Baru Pesawat Garuda Indonesia Berlogo IKN,2024-07-27 00:00:00,CNN Indonesia,Lainnya
https://www.cnnindonesia.com/nasional/20240726215647-20-1126053/diduga-ada-kerusakan-pesawat-garuda-jakarta-sydney-putar-balik-soetta,"Diduga Ada Kerusakan, Pesawat Garuda Jakarta-Sydney Putar Balik Soetta",2024-07-26 00:00:00,CNN Indonesia,Lainnya
https://www.detik.com/jatim/berita/d-7455652/kata-garuda-soal-warga-ponorogo-ngaku-dapat-sertifikat-terbang-gratis,Kata Garuda soal Warga Ponorogo Ngaku Dapat Sertifikat Terbang Gratis,2024-07-24 00:00:00,detikcom,Lainnya
https://industri.kontan.co.id/news/garuda-indonesia-tawarkan-diskon-harga-tiket-pesawat-hingga-80-ini-rutenya,"Garuda Indonesia Tawarkan Diskon Harga Tiket Pesawat hingga 80%, Ini Rutenya",2024-07-24 00:00:00,kontan.co.id,Rute/Operasional
https://www.detik.com/sumbagsel/bisnis/d-7452950/tiket-pesawat-garuda-diskon-hingga-80-cek-rutenya-di-sini,"Tiket Pesawat Garuda Diskon hingga 80%, Cek Rutenya di Sini!",2024-07-23 00:00:00,detikcom,Rute/Operasional
https://www.cnbcindonesia.com/market/20240723152246-17-556965/garuda-indonesia--giaa--tebar-diskon-pesawat-hingga-80-cek-rutenya,"Garuda Indonesia (GIAA) Tebar Diskon Pesawat Hingga 80%, Cek Rutenya!",2024-07-23 00:00:00,CNBC Indonesia,Rute/Operasional
https://www.antaranews.com/berita/4211079/garuda-beri-diskon-tiket-80-persen-penerbangan-domestik-internasional,Garuda beri diskon tiket 80 persen penerbangan domestik-internasional,2024-07-23 00:00:00,ANTARA News,Rute/Operasional
https://www.cna.id/lifestyle/muhammad-john-garuda-putra-tiket-pesawat-garuda-gratis-seumur-hidup-18806,"Klaim terbang gratis seumur hidup karena lahir di pesawat, kisah Muhammad John Garuda Putra viral",2024-07-17 00:00:00,CNA.id,Lainnya
https://www.merdeka.com/uang/viral-pemuda-ini-bisa-naik-pesawat-garuda-indonesia-gratis-seumur-hidup-benarkah-164906-mvk.html,"Viral Pemuda Ini Bisa Naik Pesawat Garuda Indonesia Gratis Seumur Hidup, Benarkah?",2024-07-16 00:00:00,Merdeka.com,Lainnya
https://kemenag.go.id/internasional/garuda-delay-lagi-delay-lagi-8EGEH,"Garuda Delay lagi, Delay lagi!",2024-07-16 00:00:00,Kementerian Agama RI,Rute/Operasional
https://www.suara.com/tekno/2024/07/16/131500/kisah-unik-john-garuda-lahir-di-pesawat-dapat-tiket-gratis-seumur-hidup,Garuda Indonesia Bantah Berikan Tiket Gratis Seumur Hidup untuk Bayi yang Lahir di Pesawat,2024-07-16 00:00:00,Suara.com,Lainnya
https://www.suara.com/news/2024/07/16/151230/cek-fakta-lahir-di-pesawat-pria-ini-ngaku-dapat-hadiah-istemewa-naik-pesawat-garuda-gratis-seumur-hidup,"CEK FAKTA: Lahir di Pesawat, Pria Ini Ngaku Dapat Hadiah Istimewa Gratis Naik Pesawat Garuda Seumur Hidup",2024-07-16 00:00:00,Suara.com,Lainnya
https://www.detik.com/hikmah/haji-dan-umrah/d-7440430/pesawat-garuda-rusak-lagi-ratusan-jemaah-haji-diturunkan-dan-batal-pulang,"Pesawat Garuda Rusak Lagi, Ratusan Jemaah Haji Diturunkan dan Batal Pulang",2024-07-15 00:00:00,detikcom,Rute/Operasional
